id,itemid,userid,rawgrade,rawgrademax,rawgrademin,rawscaleid,usermodified,finalgrade,hidden,locked,locktime,exported,overridden,excluded,feedback,feedbackformat,information,informationformat,timecreated,timemodified,aggregationstatus,aggregationweight
611,130,194,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
275,129,84,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
276,130,84,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
279,126,301,,12.0,0.0,,,7.0,0,0,0,0,0,0,,0,,0,,1550768760.0,unknown,
291,130,38,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
278,127,301,7.0,12.0,0.0,,301.0,7.0,0,0,0,0,0,0,,0,,0,1550768760.0,1550768760.0,used,1.0
281,126,250,,12.0,0.0,,,9.0,0,0,0,0,0,0,,0,,0,,1550769671.0,unknown,
229,135,90,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309632,0,,0,,0,,1552309632.0,used,0.46512
280,127,250,9.0,12.0,0.0,,250.0,9.0,0,0,0,0,0,0,,0,,0,1550769670.0,1550769671.0,used,1.0
283,126,131,,12.0,0.0,,,7.0,0,0,0,0,0,0,,0,,0,,1550769960.0,unknown,
293,136,38,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
282,127,131,7.0,12.0,0.0,,131.0,7.0,0,0,0,0,0,0,,0,,0,1550769959.0,1550769959.0,used,1.0
612,135,194,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309630,0,,0,,0,,1552309630.0,used,0.90909
286,129,291,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
287,130,291,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
305,128,16,,110.0,0.0,,,109.33333,0,0,0,0,0,0,,0,,0,,1552309647.0,unknown,
228,130,90,5.0,5.0,1.0,3.0,90.0,5.0,0,0,0,0,0,0,,0,,0,,1551532647.0,used,0.02326
297,135,210,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.46512
298,136,210,2.66667,10.0,0.0,,3.0,2.66667,0,0,0,0,0,0,,0,,0,1550775853.0,1551118138.0,used,0.04651
295,128,210,,215.0,0.0,,,207.66667,0,0,0,0,0,0,,0,,0,,1552640801.0,unknown,
226,129,90,100.0,100.0,0.0,,90.0,100.0,0,0,0,0,0,0,,0,,0,,1552809455.0,used,0.46512
296,130,210,5.0,5.0,1.0,3.0,210.0,5.0,0,0,0,0,0,0,,0,,0,,1552633071.0,used,0.02326
312,128,123,,210.0,0.0,,,205.5,0,0,0,0,0,0,,0,,0,,1552601752.0,unknown,
619,128,289,,210.0,0.0,,,208.66667,0,0,0,0,0,0,,0,,0,,1552309652.0,unknown,
285,128,291,,110.0,0.0,,,107.33333,0,0,0,0,0,0,,0,,0,,1552309652.0,unknown,
313,130,123,,5.0,1.0,3.0,123.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
290,128,38,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1552309647.0,unknown,
314,135,123,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309630,0,,0,,0,,1552309630.0,used,0.47619
306,129,16,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
307,130,16,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
310,126,90,,12.0,0.0,,,10.0,0,0,0,0,0,0,,0,,0,,1550778867.0,unknown,
309,127,90,10.0,12.0,0.0,,90.0,10.0,0,0,0,0,0,0,,0,,0,1550778866.0,1550778867.0,used,1.0
311,129,123,100.0,100.0,0.0,,123.0,100.0,0,0,0,0,0,0,,0,,0,,1552490292.0,used,0.47619
308,135,16,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309629,0,,0,,0,,1552309629.0,used,0.90909
274,128,84,,110.0,0.0,,,107.33333,0,0,0,0,0,0,,0,,0,,1552309648.0,unknown,
292,135,38,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309632,0,,0,,0,,1552309632.0,used,1.0
277,135,84,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309629,0,,0,,0,,1552309629.0,used,0.90909
317,126,210,,12.0,0.0,,,8.0,0,0,0,0,0,0,,0,,0,,1550780179.0,unknown,
337,129,282,,100.0,0.0,,282.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
316,127,210,8.0,12.0,0.0,,210.0,8.0,0,0,0,0,0,0,,0,,0,1550780179.0,1550780179.0,used,1.0
2879,130,428,,5.0,1.0,3.0,428.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
333,128,277,,210.0,0.0,,,207.33333,0,0,0,0,0,0,,0,,0,,1554391945.0,unknown,
336,135,277,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309632,0,,0,,0,,1552309632.0,used,0.47619
319,128,266,,210.0,0.0,,,208.66667,0,0,0,0,0,0,,0,,0,,1552392568.0,unknown,
324,126,282,,12.0,0.0,,,10.0,0,0,0,0,0,0,,0,,0,,1550780517.0,unknown,
339,130,282,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
323,127,282,10.0,12.0,0.0,,282.0,10.0,0,0,0,0,0,0,,0,,0,1550780517.0,1550780517.0,used,1.0
326,126,237,,12.0,0.0,,,8.0,0,0,0,0,0,0,,0,,0,,1550780613.0,unknown,
325,127,237,8.0,12.0,0.0,,237.0,8.0,0,0,0,0,0,0,,0,,0,1550780613.0,1550780613.0,used,1.0
352,128,174,,110.0,0.0,,,107.33333,0,0,0,0,0,0,,0,,0,,1552309650.0,unknown,
327,129,51,,100.0,0.0,,51.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
329,130,51,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
345,128,186,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1552309650.0,unknown,
355,136,174,7.33333,10.0,0.0,,3.0,7.33333,0,0,0,0,0,0,,0,,0,1550822327.0,1551118534.0,used,0.09091
354,135,174,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.90909
332,136,277,7.33333,10.0,0.0,,3.0,7.33333,0,0,0,0,0,0,,0,,0,1550782114.0,1551118414.0,used,0.04762
599,128,45,,215.0,0.0,,,214.33333,0,0,0,0,0,0,,0,,0,,1554399091.0,unknown,
322,135,266,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.47619
328,128,51,,110.0,0.0,,,109.33333,0,0,0,0,0,0,,0,,0,,1552309648.0,unknown,
343,126,123,,12.0,0.0,,,9.0,0,0,0,0,0,0,,0,,0,,1550783851.0,unknown,
342,127,123,9.0,12.0,0.0,,123.0,9.0,0,0,0,0,0,0,,0,,0,1550783851.0,1550783851.0,used,1.0
347,135,186,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,1.0
344,129,186,,100.0,0.0,,186.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
346,130,186,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
348,136,186,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
350,126,277,,12.0,0.0,,,8.0,0,0,0,0,0,0,,0,,0,,1550786712.0,unknown,
349,127,277,8.0,12.0,0.0,,277.0,8.0,0,0,0,0,0,0,,0,,0,1550786712.0,1550786712.0,used,1.0
362,128,270,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1552309652.0,unknown,
351,129,174,,100.0,0.0,,174.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
353,130,174,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
356,129,99,100.0,100.0,0.0,,99.0,100.0,0,0,0,0,0,0,,0,,0,,1551271661.0,used,0.46512
334,129,277,100.0,100.0,0.0,,277.0,100.0,0,0,0,0,0,0,,0,,0,,1554391945.0,used,0.47619
335,130,277,,5.0,1.0,3.0,277.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
338,128,282,,110.0,0.0,,,107.33333,0,0,0,0,0,0,,0,,0,,1552309652.0,unknown,
358,130,99,5.0,5.0,1.0,3.0,99.0,5.0,0,0,0,0,0,0,,0,,0,,1551270482.0,used,0.02326
357,128,99,,215.0,0.0,,,214.33333,0,0,0,0,0,0,,0,,0,,1552309648.0,unknown,
330,135,51,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309628,0,,0,,0,,1552309628.0,used,0.90909
359,135,99,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309630,0,,0,,0,,1552309630.0,used,0.46512
361,129,270,,100.0,0.0,,270.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
321,130,266,,5.0,1.0,3.0,266.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
341,136,282,7.33333,10.0,0.0,,3.0,7.33333,0,0,0,0,0,0,,0,,0,1550783652.0,1551118464.0,used,0.09091
340,135,282,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309630,0,,0,,0,,1552309630.0,used,0.90909
320,129,266,100.0,100.0,0.0,,266.0,100.0,0,0,0,0,0,0,,0,,0,,1552392568.0,used,0.47619
363,130,270,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
1849,126,347,,12.0,0.0,,,9.0,0,0,0,0,0,0,,0,,0,,1552835360.0,unknown,
365,136,270,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
1330,128,154,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1552309650.0,unknown,
396,128,182,,110.0,0.0,,,108.0,0,0,0,0,0,0,,0,,0,,1552309650.0,unknown,
368,129,146,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
369,130,146,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2881,135,428,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
409,135,159,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.90909
386,135,185,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309629,0,,0,,0,,1552309629.0,used,0.46512
373,129,86,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
374,130,86,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
411,128,184,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1552309650.0,unknown,
427,130,263,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
600,130,45,5.0,5.0,1.0,3.0,45.0,5.0,0,0,0,0,0,0,,0,,0,,1554399091.0,used,0.02326
395,136,182,8.0,10.0,0.0,,3.0,8.0,0,0,0,0,0,0,,0,,0,1550828461.0,1551119188.0,used,0.09091
399,135,182,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.90909
377,128,222,,210.0,0.0,,,208.66667,0,0,0,0,0,0,,0,,0,,1552605309.0,unknown,
382,126,86,,12.0,0.0,,,9.0,0,0,0,0,0,0,,0,,0,,1550824116.0,unknown,
381,127,86,9.0,12.0,0.0,,86.0,9.0,0,0,0,0,0,0,,0,,0,1550824116.0,1550824116.0,used,1.0
3367,128,945,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1560788088.0,unknown,
380,135,222,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309630,0,,0,,0,,1552309630.0,used,0.47619
384,128,185,,215.0,0.0,,,213.66667,0,0,0,0,0,0,,0,,0,,1557826984.0,unknown,
379,130,222,,5.0,1.0,3.0,222.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
388,129,121,,100.0,0.0,,121.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
390,130,121,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
372,128,86,,110.0,0.0,,,108.0,0,0,0,0,0,0,,0,,0,,1552309648.0,unknown,
394,126,148,,12.0,0.0,,,9.0,0,0,0,0,0,0,,0,,0,,1550828228.0,unknown,
393,127,148,9.0,12.0,0.0,,148.0,9.0,0,0,0,0,0,0,,0,,0,1550828228.0,1550828228.0,used,1.0
364,135,270,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,1.0
397,129,182,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
398,130,182,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
601,135,45,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.46512
402,129,120,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
403,130,120,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
378,129,222,100.0,100.0,0.0,,222.0,100.0,0,0,0,0,0,0,,0,,0,,1552605309.0,used,0.47619
401,128,120,,110.0,0.0,,,107.33333,0,0,0,0,0,0,,0,,0,,1552309649.0,unknown,
407,129,159,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
408,130,159,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
371,136,86,8.0,10.0,0.0,,3.0,8.0,0,0,0,0,0,0,,0,,0,1550821172.0,1551118559.0,used,0.09091
375,135,86,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.90909
400,136,120,7.33333,10.0,0.0,,3.0,7.33333,0,0,0,0,0,0,,0,,0,1550831478.0,1551119300.0,used,0.09091
389,128,121,,110.0,0.0,,,107.33333,0,0,0,0,0,0,,0,,0,,1552309649.0,unknown,
410,129,184,,100.0,0.0,,184.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
367,128,146,,110.0,0.0,,,108.0,0,0,0,0,0,0,,0,,0,,1552309649.0,unknown,
391,135,121,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309632,0,,0,,0,,1552309632.0,used,0.90909
366,136,146,8.0,10.0,0.0,,3.0,8.0,0,0,0,0,0,0,,0,,0,1550819741.0,1551118500.0,used,0.09091
370,135,146,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309630,0,,0,,0,,1552309630.0,used,0.90909
412,130,184,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
1331,129,154,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
414,136,184,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
1848,127,347,9.0,12.0,0.0,,347.0,9.0,0,0,0,0,0,0,,0,,0,1552835359.0,1552835360.0,used,1.0
456,130,156,5.0,5.0,1.0,3.0,156.0,5.0,0,0,0,0,0,0,,0,,0,,1551226433.0,used,0.02326
457,135,156,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.46512
2485,33,284,100.0,100.0,0.0,,284.0,100.0,0,0,0,0,0,0,,0,,0,1554394119.0,1554394119.0,used,0.11111
431,128,5,,110.0,0.0,,,109.33333,0,0,0,0,0,0,,0,,0,,1552309647.0,unknown,
2490,27,284,,900.0,0.0,,,788.19442,0,0,0,0,0,0,,0,,0,,1554743025.0,unknown,
454,129,156,100.0,100.0,0.0,,156.0,100.0,0,0,0,0,0,0,,0,,0,,1551226366.0,used,0.46512
420,129,127,,100.0,0.0,,127.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
422,130,127,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
424,136,127,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
1886,137,145,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
425,129,263,,100.0,0.0,,263.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
443,128,58,,110.0,0.0,,,107.33333,0,0,0,0,0,0,,0,,0,,1552309648.0,unknown,
413,135,184,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309628,0,,0,,0,,1552309628.0,used,1.0
426,128,263,,110.0,0.0,,,109.33333,0,0,0,0,0,0,,0,,0,,1552309652.0,unknown,
430,129,5,,100.0,0.0,,5.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
432,130,5,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
436,128,274,,215.0,0.0,,,213.66667,0,0,0,0,0,0,,0,,0,,1552309652.0,unknown,
428,135,263,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309632,0,,0,,0,,1552309632.0,used,0.90909
437,130,274,5.0,5.0,1.0,3.0,274.0,5.0,0,0,0,0,0,0,,0,,0,,1551352609.0,used,0.02326
439,136,274,8.66667,10.0,0.0,,3.0,8.66667,0,0,0,0,0,0,,0,,0,1550838795.0,1551119428.0,used,0.04651
435,129,274,100.0,100.0,0.0,,274.0,100.0,0,0,0,0,0,0,,0,,0,,1551365934.0,used,0.46512
438,135,274,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309629,0,,0,,0,,1552309629.0,used,0.46512
441,126,58,,12.0,0.0,,,0.0,0,0,0,0,0,0,,0,,0,,1550841017.0,unknown,
440,127,58,0.0,12.0,0.0,,58.0,0.0,0,0,0,0,0,0,,0,,0,1550841017.0,1550841017.0,used,1.0
604,128,290,,215.0,0.0,,,213.66667,0,0,0,0,0,0,,0,,0,,1552309652.0,unknown,
603,129,290,100.0,100.0,0.0,,290.0,100.0,0,0,0,0,0,0,,0,,0,,1551204941.0,used,0.46512
442,129,58,,100.0,0.0,,58.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
444,130,58,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
450,130,115,5.0,5.0,1.0,3.0,115.0,5.0,0,0,0,0,0,0,,0,,0,,1552327735.0,used,0.02326
1884,140,145,100.0,100.0,0.0,,145.0,100.0,0,0,0,0,0,0,,0,,0,,1553286577.0,used,1.0
448,128,115,,215.0,0.0,,,214.33333,0,0,0,0,0,0,,0,,0,,1552328341.0,unknown,
451,135,115,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309632,0,,0,,0,,1552309632.0,used,0.46512
453,126,274,,12.0,0.0,,,12.0,0,0,0,0,0,0,,0,,0,,1550842047.0,unknown,
452,127,274,12.0,12.0,0.0,,274.0,12.0,0,0,0,0,0,0,,0,,0,1550842046.0,1550842046.0,used,1.0
449,129,115,100.0,100.0,0.0,,115.0,100.0,0,0,0,0,0,0,,0,,0,,1552328341.0,used,0.46512
459,129,96,,100.0,0.0,,96.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
433,135,5,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309630,0,,0,,0,,1552309630.0,used,0.90909
421,128,127,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1552309649.0,unknown,
460,128,96,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1552309648.0,unknown,
446,136,58,7.33333,10.0,0.0,,3.0,7.33333,0,0,0,0,0,0,,0,,0,1550842485.0,1551119474.0,used,0.09091
445,135,58,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.90909
423,135,127,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309630,0,,0,,0,,1552309630.0,used,1.0
461,130,96,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
1332,130,154,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
463,136,96,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
465,126,156,,12.0,0.0,,,6.0,0,0,0,0,0,0,,0,,0,,1550845321.0,unknown,
464,127,156,6.0,12.0,0.0,,2.0,6.0,0,0,0,0,0,0,,0,,0,1550845321.0,1550845321.0,used,1.0
467,126,115,,12.0,0.0,,,9.0,0,0,0,0,0,0,,0,,0,,1550847444.0,unknown,
466,127,115,9.0,12.0,0.0,,115.0,9.0,0,0,0,0,0,0,,0,,0,1550847444.0,1550847444.0,used,1.0
468,129,39,,100.0,0.0,,39.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
470,130,39,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
469,128,39,,110.0,0.0,,,108.0,0,0,0,0,0,0,,0,,0,,1552309647.0,unknown,
474,126,16,,12.0,0.0,,,0.0,0,0,0,0,0,0,,0,,0,,1550854562.0,unknown,
488,126,199,,12.0,0.0,,,1.0,0,0,0,0,0,0,,0,,0,,1550872141.0,unknown,
473,127,16,0.0,12.0,0.0,,2.0,0.0,0,0,0,0,0,0,,0,,0,1550854562.0,1550854562.0,used,1.0
477,129,88,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
478,130,88,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
481,126,39,,12.0,0.0,,,12.0,0,0,0,0,0,0,,0,,0,,1550858404.0,unknown,
493,127,78,2.0,12.0,0.0,,78.0,2.0,0,0,0,0,0,0,,0,,0,1550890114.0,1550890114.0,used,1.0
480,127,39,12.0,12.0,0.0,,39.0,12.0,0,0,0,0,0,0,,0,,0,1550858404.0,1550858404.0,used,1.0
1850,130,347,,5.0,1.0,3.0,347.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
1852,135,347,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
476,128,88,,110.0,0.0,,,108.66667,0,0,0,0,0,0,,0,,0,,1552309648.0,unknown,
484,130,44,5.0,5.0,1.0,3.0,44.0,5.0,0,0,0,0,0,0,,0,,0,,1551371628.0,used,0.02326
2315,28,189,83.33333,100.0,0.0,,189.0,83.33333,0,0,0,0,0,0,,0,,0,1553794512.0,1553794512.0,used,1.0
487,127,199,1.0,12.0,0.0,,2.0,1.0,0,0,0,0,0,0,,0,,0,1550872141.0,1550872141.0,used,1.0
490,126,44,,12.0,0.0,,,11.0,0,0,0,0,0,0,,0,,0,,1550874547.0,unknown,
489,127,44,11.0,12.0,0.0,,44.0,11.0,0,0,0,0,0,0,,0,,0,1550874547.0,1550874547.0,used,1.0
492,126,290,,12.0,0.0,,,2.0,0,0,0,0,0,0,,0,,0,,1550881077.0,unknown,
491,127,290,2.0,12.0,0.0,,290.0,2.0,0,0,0,0,0,0,,0,,0,1550881077.0,1550881077.0,used,1.0
494,126,78,,12.0,0.0,,,2.0,0,0,0,0,0,0,,0,,0,,1550890114.0,unknown,
496,126,145,,12.0,0.0,,,8.0,0,0,0,0,0,0,,0,,0,,1550894917.0,unknown,
1851,128,347,,110.0,0.0,,,108.0,0,0,0,0,0,0,,0,,0,,1556647752.0,unknown,
495,127,145,8.0,12.0,0.0,,145.0,8.0,0,0,0,0,0,0,,0,,0,1550894917.0,1550894917.0,used,1.0
2911,128,747,,10.0,0.0,,,8.66667,0,0,0,0,0,0,,0,,0,,1557827027.0,unknown,
502,129,148,,100.0,0.0,,148.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
504,130,148,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
506,136,148,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
508,126,174,,12.0,0.0,,,0.0,0,0,0,0,0,0,,0,,0,,1550906993.0,unknown,
483,128,44,,215.0,0.0,,,213.66667,0,0,0,0,0,0,,0,,0,,1552309647.0,unknown,
482,129,44,100.0,100.0,0.0,,44.0,100.0,0,0,0,0,0,0,,0,,0,,1551371561.0,used,0.46512
485,135,44,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309629,0,,0,,0,,1552309629.0,used,0.46512
503,128,148,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1552309649.0,unknown,
471,135,39,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309632,0,,0,,0,,1552309632.0,used,0.90909
486,136,44,8.66667,10.0,0.0,,3.0,8.66667,0,0,0,0,0,0,,0,,0,1550873415.0,1551119636.0,used,0.04651
479,135,88,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309629,0,,0,,0,,1552309629.0,used,0.90909
462,135,96,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309630,0,,0,,0,,1552309630.0,used,1.0
505,135,148,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309632,0,,0,,0,,1552309632.0,used,1.0
507,127,174,0.0,12.0,0.0,,174.0,0.0,0,0,0,0,0,0,,0,,0,1550906993.0,1550906993.0,used,1.0
510,126,99,,12.0,0.0,,,11.0,0,0,0,0,0,0,,0,,0,,1550913659.0,unknown,
509,127,99,11.0,12.0,0.0,,99.0,11.0,0,0,0,0,0,0,,0,,0,1550913659.0,1550913659.0,used,1.0
1333,136,154,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
537,129,48,100.0,100.0,0.0,,48.0,100.0,0,0,0,0,0,0,,0,,0,,1552534706.0,used,0.46512
513,129,236,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
514,130,236,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2317,29,189,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
512,128,236,,110.0,0.0,,,104.0,0,0,0,0,0,0,,0,,0,,1552309651.0,unknown,
518,129,260,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
519,130,260,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
545,135,25,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.47619
525,135,235,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309631,0,,0,,0,,1552309631.0,used,0.90909
523,129,235,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
524,130,235,,5.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
527,126,222,,12.0,0.0,,,0.0,0,0,0,0,0,0,,0,,0,,1550945391.0,unknown,
533,130,254,5.0,5.0,1.0,3.0,254.0,5.0,0,0,0,0,0,0,,0,,0,,1551297823.0,used,0.02326
526,127,222,0.0,12.0,0.0,,222.0,0.0,0,0,0,0,0,0,,0,,0,1550945391.0,1550945391.0,used,1.0
529,126,40,,12.0,0.0,,,10.0,0,0,0,0,0,0,,0,,0,,1550947462.0,unknown,
517,128,260,,110.0,0.0,,,107.33333,0,0,0,0,0,0,,0,,0,,1552309652.0,unknown,
528,127,40,10.0,12.0,0.0,,40.0,10.0,0,0,0,0,0,0,,0,,0,1550947462.0,1550947462.0,used,1.0
531,128,254,,215.0,0.0,,,213.0,0,0,0,0,0,0,,0,,0,,1552309652.0,unknown,
511,136,236,4.0,10.0,0.0,,3.0,4.0,0,0,0,0,0,0,,0,,0,1550926411.0,1551119670.0,used,0.09091
515,135,236,,100.0,0.0,,3.0,100.0,0,0,0,0,1552309628,0,,0,,0,,1552309628.0,used,0.90909
542,129,25,0.0,100.0,0.0,,25.0,0.0,0,0,0,0,0,0,,0,,0,,1552459228.0,used,0.47619
536,126,48,,12.0,0.0,,,12.0,0,0,0,0,0,0,,0,,0,,1551017944.0,unknown,
613,130,9,5.0,5.0,1.0,3.0,9.0,5.0,0,0,0,0,0,0,,0,,0,,1551188499.0,used,0.02326
535,127,48,12.0,12.0,0.0,,48.0,12.0,0,0,0,0,0,0,,0,,0,1551017944.0,1551017944.0,used,1.0
